UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2018/05/31T00:00:45z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,81,24,40.82,1002.76,0.00,30128,31,1857,4.00,4.66,5.07,4.00,4.66,5.07,890.59,248.45,19.05,0.77,0.34,0.89,4.45,5.76,5.76,4.45,5.76,5.76,871.50,261.32,25.34,1.39,0.08,0.19
2018/05/31T00:02:05z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,81,24,40.82,1002.83,0.00,30128,31,1937,3.18,3.95,4.20,3.18,3.95,4.20,792.48,213.52,18.41,1.36,0.55,0.09,4.31,5.22,5.22,4.31,5.22,5.22,833.50,250.58,21.53,1.08,0.08,0.19
2018/05/31T00:03:25z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,81,24,40.82,1002.78,0.00,29696,31,2017,3.52,4.52,5.32,3.52,4.52,5.32,823.70,234.20,27.89,1.61,1.11,0.50,4.10,4.74,4.74,4.10,4.74,4.74,783.77,237.33,21.79,0.18,0.08,0.19
2018/05/31T00:04:44z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,81,24,40.82,1002.74,0.00,29672,31,2097,3.64,4.36,4.61,3.64,4.36,4.61,822.61,235.48,21.27,1.00,0.25,0.25,3.25,3.92,3.92,3.25,3.92,3.92,752.92,228.11,20.28,0.83,0.08,0.19
2018/05/31T00:06:04z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,80,22,37.75,1002.89,0.00,30128,31,2177,3.27,3.70,3.84,3.27,3.70,3.84,703.09,200.95,15.82,0.18,0.18,0.18,3.74,4.67,4.67,3.74,4.67,4.67,815.23,248.36,18.33,0.08,0.08,0.19
2018/05/31T00:07:24z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,80,18,32.69,1002.79,0.00,30128,31,2257,0.59,1.05,1.05,0.59,1.05,1.05,335.73,95.82,7.07,0.30,0.18,0.18,1.51,2.19,2.19,1.51,2.19,2.19,436.62,128.03,11.35,0.41,0.08,0.19
2018/05/31T00:09:07z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,80,14,26.52,1002.85,0.00,29672,31,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2018/05/31T00:10:21z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,80,12,22.82,1002.84,0.00,30128,31,97,0.00,0.25,0.52,0.00,0.25,0.52,132.82,35.13,8.70,1.85,0.57,0.57,0.19,0.81,1.53,0.19,0.81,1.53,222.17,69.33,11.14,3.06,0.94,0.42
2018/05/31T00:11:40z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,80,11,20.76,1002.91,0.00,30128,31,177,0.00,0.02,0.24,0.00,0.02,0.24,102.60,29.89,6.09,1.24,0.42,0.57,0.32,0.81,0.95,0.32,0.81,0.95,289.14,83.51,7.14,1.30,0.49,0.42
2018/05/31T00:13:00z,2c:3a:e8:48:cc:90,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,79,10,17.77,1002.86,0.00,30128,31,257,0.00,0.11,0.34,0.00,0.11,0.34,60.82,18.91,6.39,1.52,0.30,0.30,0.63,1.24,1.24,0.63,1.24,1.24,262.89,79.95,9.24,0.29,0.49,0.42
